Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,DE
MAN2A2,67.40346349,0.008723404,0.142473613,0.581794598,0.685923308,FALSE
SS18,301.490024,0.0087628,0.083809922,0.717808892,0.793605019,FALSE
TAPT1,68.69635901,0.008941587,0.148165914,0.681204836,0.765842361,FALSE
SELENOI,142.7388311,0.008971244,0.1290044,0.030411249,0.07913711,FALSE
RPP30,216.0314034,0.009057214,0.107449868,0.392497777,0.520337041,FALSE
UBE2E3,585.1098953,0.009076521,0.073091352,0.044059845,0.105745894,FALSE
DDX10,120.6244545,0.009078722,0.125833206,0.450560099,0.573356318,FALSE
LGALS8,79.48067985,0.009102988,0.12839472,0.144000246,0.255114577,FALSE
GLB1L,28.19728951,0.00911886,0.186095033,0.092128549,0.183921941,FALSE
NPRL3,71.21046473,0.009126218,0.146551678,0.863157649,0.901724267,FALSE
FEM1B,397.9690067,0.009140524,0.068618913,0.983641339,0.987983425,FALSE
CLP1,58.52428251,0.009172387,0.149182395,0.504156252,0.621222253,FALSE
TUBA1C,11114.64202,0.009206662,0.062557938,1.36E-13,9.81E-12,FALSE
FBXL5,273.0250375,0.009219664,0.093938861,0.679528116,0.764602315,FALSE
HMCN1,32.80236451,0.009253644,0.202998384,0.312200201,0.44229547,FALSE
ANK2,177.263904,0.009326786,0.101605298,0.69065184,0.773294649,FALSE
MAP3K13,404.0705362,0.009395878,0.080402313,0.155093362,0.268485057,FALSE
SF3A3,406.7027679,0.009475132,0.082403121,0.651782743,0.742155646,FALSE
LRCH3,262.0284213,0.009561568,0.102055692,0.961810485,0.972232096,FALSE
SUSD5,141.1302643,0.009561938,0.112090791,0.020932866,0.059701224,FALSE
SNHG8,1372.797147,0.009695342,0.065834153,3.90E-07,6.01E-06,FALSE
POLR1C,167.0600151,0.009737958,0.114745864,0.050757071,0.117730661,FALSE
ERBIN,379.3751019,0.009739583,0.092662525,0.000648767,0.003535247,FALSE
GPR155,33.95735221,0.009817367,0.198570828,0.988506537,0.991802268,FALSE
RAB1A,1521.204208,0.009844193,0.059601348,0.105742291,0.203490874,FALSE
RNF213,234.3299664,0.009886528,0.098243301,0.26627196,0.398115178,FALSE
CALM3,894.4518033,0.009896562,0.068770805,0.007932462,0.027978047,FALSE
MRPL16,388.4199844,0.009928718,0.097234217,0.790098526,0.848529048,FALSE
LRCH4,60.74635345,0.009938201,0.150724771,0.256253781,0.386889711,FALSE
SLC18B1,46.49725322,0.009944836,0.178145863,0.846821971,0.88943956,FALSE
CDC25A,66.39271021,0.010006965,0.15107576,0.548107243,0.65757362,FALSE
DNAJC13,235.9334286,0.010013596,0.088780413,0.325300707,0.454982054,FALSE
MSL2,324.0558772,0.010022765,0.106307811,0.363283534,0.492597687,FALSE
GPHN,39.137907,0.010029518,0.16991622,0.883660854,0.916865573,FALSE
IRGQ,53.22893035,0.010052975,0.15349767,0.080771217,0.166633057,FALSE
TANC1,237.3000373,0.010072275,0.101649599,0.61294353,0.711743862,FALSE
ADAMTS14,27.26138491,0.010110062,0.191871682,0.969672149,0.977718886,FALSE
MIDEAS-AS1,48.19352807,0.010215356,0.157551875,0.032281219,0.083076275,FALSE
HS1BP3,143.6128108,0.010232921,0.116695207,0.698982569,0.779721199,FALSE
ZMIZ2,129.8345419,0.010272335,0.12388434,0.362029273,0.491386512,FALSE
SLC9A6,191.126701,0.01029248,0.10660356,0.876927629,0.911820983,FALSE
SEC22C,211.1908036,0.010305789,0.103600726,0.967376526,0.976068564,FALSE
CMTR1,178.7472908,0.010391522,0.119482299,0.889390534,0.9208795,FALSE
BBLN,162.1362274,0.010404354,0.105071324,0.004802758,0.018723329,FALSE
FAM135A,47.32157,0.010487454,0.153559059,0.981294875,0.986157481,FALSE
LOC107985944,20.46803721,0.010498744,0.193237632,0.929730741,0.949475433,FALSE
NEO1,405.8518812,0.010596787,0.091354054,0.281050797,0.412692148,FALSE
CHKB-DT,42.28045403,0.010649379,0.171304851,0.499863839,0.617809984,FALSE
SRSF8,403.7881918,0.010692339,0.081554122,0.158625314,0.272712502,FALSE
RPS27L,5217.340393,0.010758829,0.085415041,0.33008718,0.459335218,FALSE
EAPP,534.7801607,0.010804066,0.087085436,0.369614782,0.498862312,FALSE
FAM200B,432.7665216,0.010818117,0.074927528,0.34354701,0.473125192,FALSE
UTP20,113.3720918,0.010888193,0.125550975,0.170252775,0.286870681,FALSE
ADSL,698.9614704,0.010913038,0.066516835,0.343924998,0.473494512,FALSE
CDC45,58.60629127,0.010938671,0.158014154,0.000322145,0.00195912,FALSE
NSUN2,510.0127374,0.010940332,0.085190356,1.22E-07,2.19E-06,FALSE
SLC25A3,3467.674543,0.010956332,0.051876204,0.158133269,0.27223201,FALSE
MSX1,79.47320199,0.010960288,0.152292832,0.691262953,0.773771387,FALSE
CAMKMT,83.0229055,0.010979285,0.136985806,0.954205251,0.967073332,FALSE
IBA57,47.54865001,0.011071754,0.166583625,0.047746822,0.112596083,FALSE
PPP3CB,501.3323748,0.011093432,0.072229408,0.032125691,0.082744499,FALSE
CFAP410,116.259352,0.011115163,0.131592529,0.090011416,0.180817506,FALSE
MRPL20-AS1,45.96398949,0.011118057,0.16036606,0.772050112,0.833617534,FALSE
MYH10,27.40765744,0.011192673,0.21796793,0.048079009,0.113150625,FALSE
SLAIN2,245.4373607,0.011262476,0.097228853,0.749297983,0.816595615,FALSE
CDV3,2071.888598,0.01130814,0.04855126,0.14026239,0.250240551,FALSE
ITGA2,222.386957,0.011321647,0.104367373,8.74E-06,9.17E-05,FALSE
PIGU,85.11370318,0.011576243,0.133501287,0.063058288,0.138645008,FALSE
NBPF20,53.47414798,0.011633173,0.162939457,0.845408469,0.888955771,FALSE
PHLPP1,73.14265031,0.01167198,0.148588188,0.866669924,0.904077348,FALSE
HECTD1,651.6729427,0.011677776,0.079350278,0.03112901,0.080689784,FALSE
CNNM2,53.88063731,0.011717731,0.151889609,0.501913539,0.619522547,FALSE
SAP30BP,230.982906,0.011798043,0.094703761,0.281732409,0.413251831,FALSE
SAMM50,304.9509795,0.011837736,0.085997773,0.382039639,0.510255452,FALSE
HEMK1,63.96976099,0.011851852,0.141004056,0.846103958,0.889286145,FALSE
TBC1D19,170.1500749,0.011859833,0.117048187,0.259223939,0.390111328,FALSE
NMI,253.7142211,0.011967847,0.116450038,0.006709904,0.024518879,FALSE
C6orf62,434.9993968,0.011974825,0.073394691,0.132029418,0.238887207,FALSE
DENND4A,84.14077509,0.011979617,0.137490972,0.997089831,0.99774645,FALSE
POP1,99.74156346,0.012046239,0.152497629,0.533524799,0.645553214,FALSE
KLHL21,413.0881177,0.012056578,0.096354313,0.17808306,0.297038596,FALSE
PGAP2,170.1567669,0.012269568,0.108456102,0.03545039,0.089165998,FALSE
MILR1,62.25155076,0.012337422,0.145452701,0.990782161,0.993658007,FALSE
ARRB2,159.7820383,0.012355707,0.120586548,0.451428195,0.574057618,FALSE
EPB41L2,2189.339988,0.012404982,0.065431778,2.79E-10,1.02E-08,FALSE
UBE2V2,1270.734377,0.01241323,0.059440791,0.078004126,0.162360663,FALSE
TRAM1,2775.084489,0.012447193,0.054441455,3.87E-07,5.98E-06,FALSE
MBTPS1,607.2330673,0.012457778,0.075706536,0.815017592,0.866966832,FALSE
SLC25A13,70.79520874,0.012483244,0.154326635,0.790379163,0.84869328,FALSE
PTPRJ,343.3914838,0.012590704,0.092017153,0.023012571,0.064142298,FALSE
TRAPPC9,139.6615863,0.012595839,0.107152014,0.078849606,0.163645823,FALSE
HMG20B,342.3607908,0.012622832,0.079950867,0.553096658,0.661602605,FALSE
BDKRB2,65.57432122,0.012633542,0.186267281,0.680650636,0.76541364,FALSE
YTHDC2,103.8802546,0.012635679,0.132150982,0.003208882,0.013557816,FALSE
YIF1B,181.626116,0.012769517,0.110211474,0.683431754,0.76742114,FALSE
MDM4,233.5112591,0.012862731,0.11016278,0.986051275,0.989831041,FALSE
MIR4458HG,984.0302215,0.012867184,0.10288396,0.003923006,0.015884428,FALSE
SCAF4,110.1354246,0.012868596,0.130892784,0.593363107,0.695849708,FALSE
MTA3,234.3894965,0.012868908,0.095694768,0.10347351,0.200218261,FALSE
TRIM68,58.59604489,0.012912867,0.161657935,0.867682132,0.904594111,FALSE
MED12,108.127524,0.013043048,0.132795701,0.305762299,0.436022086,FALSE
LOC105373177,43.22779451,0.013119352,0.163703638,0.128061829,0.234252706,FALSE
SNRPA,155.236431,0.013379413,0.120885783,0.031428869,0.081316509,FALSE
SLC25A16,115.7762616,0.013406563,0.118961185,0.000119271,0.00085072,FALSE
VCPKMT,26.91597008,0.013410564,0.181055021,0.845109071,0.888941541,FALSE
ACSL4,733.582647,0.013449627,0.078796265,0.000146106,0.001011141,FALSE
BCAS3,151.1924359,0.013504055,0.114723763,0.143307613,0.254165854,FALSE
MGC4859,69.58406117,0.01364898,0.153855845,0.188855697,0.3100082,FALSE
SMC2,226.5852851,0.013652795,0.115671342,0.111868668,0.21242068,FALSE
C2orf76,100.7198359,0.013690104,0.137666204,0.123520764,0.227867353,FALSE
AARS2,43.83139787,0.013696562,0.170351203,0.915382701,0.939140572,FALSE
CTC1,26.24192169,0.013731804,0.186104707,0.673240008,0.759083398,FALSE
EEF1AKMT1,179.3018725,0.013772391,0.096851324,0.876088779,0.911050298,FALSE
MTX2,362.4330218,0.013780558,0.091573493,0.583425206,0.686785331,FALSE
DHRS7,65.4904637,0.013794682,0.113741339,0.57528633,0.680639971,FALSE
GNAI2,3514.32615,0.01381614,0.063232857,1.57E-06,2.05E-05,FALSE
GOLGA2,790.0351892,0.013832634,0.072382824,0.322056837,0.451867685,FALSE
MECOM,130.0003187,0.013915763,0.1276352,0.277708707,0.409409692,FALSE
ARL1,909.3550653,0.0139586,0.066524997,0.039211216,0.096543001,FALSE
HACD1,399.4042731,0.01398575,0.092872199,0.528926584,0.641959745,FALSE
MTPAP,126.6601338,0.013992241,0.138908613,0.237907884,0.366547093,FALSE
LOC101927045,42.74656946,0.013993355,0.163050942,0.811098285,0.863979893,FALSE
IMPACT,224.5412208,0.014009345,0.08407508,0.757787094,0.823171379,FALSE
TOR1AIP1,435.9739287,0.014068176,0.097533976,0.305074784,0.435397679,FALSE
DYNC1LI1,256.3674356,0.014103126,0.093268211,0.419157473,0.543779734,FALSE
LRWD1,43.78116906,0.014104468,0.16763039,0.853267606,0.894601334,FALSE
GLO1,714.2871446,0.014129042,0.071857505,0.901600441,0.93001222,FALSE
CSGALNACT2,262.5222385,0.014140449,0.103287593,0.085607706,0.174038758,FALSE
MARK2,113.7151684,0.014244845,0.153964897,0.71957938,0.794997162,FALSE
CBLL1,126.850855,0.014250127,0.122605433,0.709256025,0.78772031,FALSE
PPP2R3A,141.4471233,0.014313779,0.122080155,0.217831455,0.344315427,FALSE
ZNF569,52.29812813,0.014334264,0.153115319,0.115542487,0.216924102,FALSE
FAM210A,77.33692442,0.014369078,0.134304306,0.267371868,0.399345526,FALSE
HNRNPM,3491.456075,0.01439004,0.044089247,0.436430624,0.560267137,FALSE
LOC101927263,25.44813784,0.014444623,0.189221849,0.349830587,0.479643069,FALSE
PIWIL2-DT,41.81636512,0.014454869,0.163132533,0.152008137,0.264913863,FALSE
ITGA3,1029.050796,0.014482844,0.079541596,0.000583019,0.003243282,FALSE
MRPL20,519.2793615,0.014523408,0.081709922,0.047659683,0.112447442,FALSE
VMP1,614.1023322,0.014529438,0.082498372,0.043770361,0.105186424,FALSE
METTL27,48.65520081,0.014693477,0.164490867,0.762942485,0.827326565,FALSE
TIGAR,149.2584896,0.014719006,0.110194411,0.220219977,0.346739606,FALSE
RBM7,137.5170523,0.01480342,0.121340267,0.32369263,0.453344625,FALSE
MTRR,150.2842364,0.014840862,0.109095825,0.000399853,0.002360905,FALSE
CYB5RL,67.49342021,0.014871819,0.154678502,0.316853832,0.446447576,FALSE
GRWD1,97.48879395,0.014891052,0.126625735,0.066625556,0.144311542,FALSE
KMT2B,62.33598052,0.014899507,0.154033358,0.999834865,0.999834865,FALSE
PTER,57.2701159,0.014922951,0.146585035,0.88560781,0.918389869,FALSE
LOC124903008,16.46012934,0.014964314,0.208430206,0.000380734,0.002260895,FALSE
PGGT1B,116.576493,0.01500798,0.127226786,0.389153791,0.51693544,FALSE
CHD4,867.1831759,0.015035865,0.09078128,0.272701158,0.404906749,FALSE
DHX40,475.2721326,0.015155188,0.077000088,0.026964302,0.072388481,FALSE
METTL25B,69.09393397,0.015225988,0.149211161,0.617403923,0.715142935,FALSE
CPAMD8,7.814929141,0.015293105,0.231999738,2.71E-08,5.81E-07,FALSE
DPAGT1,216.8357136,0.015339509,0.114872664,0.006373607,0.02351015,FALSE
LOC101927947,30.58353123,0.015369835,0.173552583,0.309169613,0.439085109,FALSE
SLC25A37,876.867031,0.015401529,0.058956776,1.78E-09,5.33E-08,FALSE
ABCE1,432.5532555,0.015419188,0.078494139,0.129364936,0.235482046,FALSE
ARID5A,33.40598482,0.015497764,0.177898146,0.994766909,0.996582956,FALSE
GTF3C3,179.8952618,0.015594039,0.115682159,0.40515067,0.531299887,FALSE
TLCD3A,165.4164026,0.015608683,0.119404117,0.167505214,0.283514085,FALSE
SLC10A7,47.21153811,0.015723214,0.165453398,0.82641792,0.875499975,FALSE
RABEPK,392.2635709,0.015748745,0.086471355,0.717170428,0.793078796,FALSE
SOD1,3301.464471,0.015749661,0.063862698,0.118185422,0.220422191,FALSE
ABCD4,101.9454653,0.015995615,0.129142818,0.984794672,0.988928902,FALSE
ZNF738,50.75958148,0.016030938,0.149794792,0.959358263,0.970489399,FALSE
RPGRIP1L,132.7270732,0.016105382,0.128246664,0.905610056,0.932910359,FALSE
CDKN2AIP,179.6846572,0.016136945,0.113868204,0.614596693,0.7126877,FALSE
NXPH3,290.0676088,0.016221153,0.098155753,4.51E-08,9.11E-07,FALSE
SLC16A4,121.8727132,0.016243694,0.132341622,0.201517655,0.324690536,FALSE
PDCL3,92.19189865,0.016258587,0.124037816,0.024921256,0.068179003,FALSE
MLLT10,93.23707089,0.016304503,0.127114937,0.906323774,0.933233387,FALSE
ING1,75.66136287,0.016370201,0.143529752,0.319521758,0.449121362,FALSE
NSMCE1,551.0705665,0.016435843,0.075328451,1.03E-05,0.000104081,FALSE
POLM,60.37312297,0.016545908,0.15500583,0.620463628,0.71784484,FALSE
DDX41,209.3870579,0.016555348,0.117334295,0.735981181,0.806432751,FALSE
PDIK1L,36.85520079,0.016631409,0.179548687,0.387388854,0.515186566,FALSE
CLIP4,263.1668391,0.016679625,0.093610729,0.272047006,0.404391716,FALSE
LRSAM1,79.0205583,0.016815699,0.130108631,0.27064671,0.402817989,FALSE
ZNF438,61.61303702,0.016881402,0.156802608,0.525114377,0.638861767,FALSE
FAIM,50.31107071,0.016890562,0.140073611,0.18065008,0.300169066,FALSE
CCDC77,53.98951872,0.016891481,0.157002507,0.981164279,0.986133634,FALSE
ECI2,473.9932859,0.016927109,0.07067286,0.254052419,0.384312473,FALSE
ZNF398,59.98902953,0.016980262,0.146125876,0.995160572,0.996870287,FALSE
LINC00680,28.78273069,0.017017937,0.176743793,0.541227911,0.651582809,FALSE
PPP2R2A,680.2794839,0.017129089,0.070984845,0.733021291,0.804796472,FALSE
FECH,202.5519074,0.017185489,0.11366645,0.231892399,0.359546926,FALSE
NPEPPS,43.32166961,0.017230825,0.16763517,0.511064945,0.627167176,FALSE
ERCC6L2,87.35915778,0.017303543,0.1326555,0.193047962,0.315236204,FALSE
HOOK3,826.254587,0.017437155,0.068725933,0.070942165,0.151411452,FALSE
NCBP3,253.3283993,0.017444061,0.099531258,0.948901508,0.963568322,FALSE
WDR19,147.380563,0.017465839,0.116226979,0.522321437,0.63720893,FALSE
ADCY6,34.1259047,0.017501971,0.185873439,0.313066074,0.442986262,FALSE
BTF3,3299.80358,0.017503144,0.050648411,0.006403807,0.02360376,FALSE
HMCES,338.371331,0.017553795,0.10225132,0.718991753,0.79444203,FALSE
CACUL1,556.2090182,0.017621405,0.076146768,0.272782569,0.404963174,FALSE
APOL3,96.14550236,0.017669254,0.137127621,0.241852041,0.37127492,FALSE
SPRY4,207.1195023,0.017698794,0.095462608,0.075629923,0.15855091,FALSE
ATPAF2,68.34765295,0.017736923,0.160481739,0.487819726,0.606540081,FALSE
RPL34,19481.00998,0.017758149,0.064197687,0.0054936,0.020884187,FALSE
SDHAF1,77.95941394,0.017799688,0.13673296,0.87061451,0.906588327,FALSE
HDGFL3,443.6075647,0.017810904,0.08595923,0.702176277,0.782360065,FALSE
SND1,1071.419882,0.017823338,0.069379161,0.326319014,0.455859551,FALSE
EFCAB7,36.31682712,0.017846997,0.177960111,0.940434633,0.957262924,FALSE
ZNF574,86.2788171,0.017903777,0.12655334,0.273118943,0.40539803,FALSE
NAA60,213.2400331,0.017930008,0.10873639,0.583112582,0.686590594,FALSE
MLKL,50.75093232,0.017955454,0.1549103,0.299298979,0.430158708,FALSE
AKT1S1,307.2784318,0.018034761,0.09038503,0.487383834,0.606159683,FALSE
LAMB4,1.204375581,0.018075572,0.240204752,0.694935339,0.776178551,FALSE
TRIM25,807.0662433,0.018096751,0.082621778,0.048811606,0.114441688,FALSE
PPFIBP2,24.99288018,0.01812201,0.191721327,0.627429173,0.723074336,FALSE
CCDC59,393.3331132,0.018177235,0.095460781,0.497256086,0.615238995,FALSE
COQ5,209.3392016,0.018230462,0.106104371,0.158338767,0.272450878,FALSE
SAC3D1,223.1830815,0.01828109,0.095121589,0.00097478,0.005040865,FALSE
YAF2,186.3900176,0.018288583,0.09845218,0.8401611,0.885534166,FALSE
CIPC,106.0502414,0.018469522,0.119781184,0.905540288,0.932910359,FALSE
SMG9,78.22980957,0.018495228,0.152686638,0.792583908,0.850571181,FALSE
UBA7,52.83565931,0.018516989,0.164981776,0.537353061,0.648507983,FALSE
RPLP0,17140.61526,0.018554689,0.041640674,1.94E-12,1.09E-10,FALSE
ZNF721,159.468601,0.018562319,0.114274678,0.364817187,0.494174464,FALSE
PRTFDC1,118.1519359,0.018601963,0.13028661,0.461216042,0.582073114,FALSE
PCNT,61.11761074,0.018692186,0.164353979,0.154414245,0.267706837,FALSE
ACTB,30529.71383,0.018694992,0.040772629,0.002958787,0.012696653,FALSE
SARAF,1525.128797,0.018707399,0.057235496,0.061666766,0.136195373,FALSE
CLSTN1,374.7140387,0.018719031,0.075774196,0.131597173,0.238382529,FALSE
ZXDA,18.12708536,0.018743614,0.205677383,0.938075986,0.955383283,FALSE
PAQR3,49.52979031,0.018823552,0.162899131,0.5455108,0.655301346,FALSE
LOC124901912,27.55237694,0.018850641,0.182985591,0.04267732,0.103026269,FALSE
FOXK2,290.4259542,0.018936702,0.082090599,0.001230202,0.006130637,FALSE
C1orf159,19.17424983,0.019020144,0.194806499,0.905128399,0.932723167,FALSE
PSMB7,51.07455485,0.019043364,0.155976878,0.79013526,0.848529048,FALSE
SV2C,65.43746645,0.019068999,0.157079654,0.575240519,0.680639971,FALSE
RBM38,45.07068808,0.019085215,0.174776941,0.922834661,0.944604406,FALSE
HDDC2,407.8159838,0.019085245,0.08431131,0.55683403,0.664454422,FALSE
RNF38,110.1931882,0.019094336,0.128109086,0.098241021,0.192783022,FALSE
KCTD17,96.21533767,0.019133768,0.140617711,0.234971367,0.363102184,FALSE
LOC729291,37.61905847,0.019151668,0.181350659,0.084793634,0.172753835,FALSE
WAPL,286.4517436,0.019208563,0.083123159,0.013331802,0.041763727,FALSE
TENM3,557.8372511,0.019209494,0.080040962,0.051012358,0.118234606,FALSE
TTC21B,94.46360001,0.019219687,0.143897581,0.639459434,0.732527366,FALSE
ZDHHC17,87.39461121,0.019257872,0.145153711,0.13184361,0.238736227,FALSE
COPG2,48.81423444,0.019330327,0.156272698,0.558555189,0.665486763,FALSE
FYCO1,216.6614446,0.019332032,0.112976604,0.038682535,0.095619864,FALSE
AGO3,125.499132,0.019372193,0.13343442,0.638045052,0.731343423,FALSE
ADGRL3-AS1,35.60627988,0.019393228,0.185059022,0.918861854,0.941467572,FALSE
MAPKAP1,538.2727751,0.019418005,0.068011925,0.048787057,0.114412884,FALSE
EIF2B3,151.4561494,0.019444576,0.115513503,0.531342935,0.643836634,FALSE
CBX2,92.76524344,0.019445036,0.145274069,0.366534622,0.495637264,FALSE
RHOG,357.7639873,0.019448639,0.079531434,0.076598894,0.15997114,FALSE
HES6,81.59370752,0.019449146,0.157575449,0.890466196,0.921684907,FALSE
NUAK1,56.62900317,0.019468391,0.158644189,0.664224621,0.752191247,FALSE
RABL3,108.5984472,0.019531704,0.147119886,0.577339908,0.68246376,FALSE
TALDO1,1281.397291,0.019588766,0.058613891,0.244194715,0.373457787,FALSE
EXOC7,93.91454425,0.019670394,0.138679499,0.183218893,0.302897227,FALSE
RLF,198.1126673,0.019726619,0.112878345,0.005374251,0.020564558,FALSE
ZNF225,31.26524622,0.019859264,0.200534375,0.49567543,0.613771713,FALSE
TRIB1,233.5971911,0.019860571,0.111403112,0.001057913,0.005419697,FALSE
CTDP1,84.56588051,0.019913957,0.142033785,0.605047382,0.705032828,FALSE
MINDY1,61.44651691,0.019928852,0.157758397,0.890162574,0.92157659,FALSE
MGMT,211.0687705,0.019946232,0.10489797,0.183959143,0.303529332,FALSE
CREB5,42.08221625,0.019977005,0.151888896,0.696256451,0.777242781,FALSE
ZNF213,43.43071008,0.020022786,0.174726811,0.967489122,0.976068564,FALSE
COPB2-DT,31.90243704,0.020052685,0.181221766,0.085383548,0.173841799,FALSE
LDHB,2075.915805,0.020137081,0.050137734,0.000421352,0.002456744,FALSE
LMLN,61.92647545,0.020233078,0.154267158,0.995800282,0.997403997,FALSE
GEMIN7,52.78170917,0.020260471,0.142522576,0.075510015,0.158390222,FALSE
NOL6,84.28320916,0.020288953,0.141611401,0.009585671,0.032388528,FALSE
CSRP2,62.56274761,0.020366575,0.14505191,0.716670906,0.792729669,FALSE
DPP3,165.6241743,0.020455499,0.108520244,0.963049978,0.973032633,FALSE
EXD3,88.75647518,0.020471809,0.148079534,0.859918385,0.900052477,FALSE
CSNK1G1,106.1631446,0.020518549,0.140426611,0.621787304,0.718881368,FALSE
STARD3,416.1772254,0.02054222,0.082568343,0.003174676,0.013449844,FALSE
ORAI2,265.8943257,0.020556081,0.098624701,0.305259575,0.435571517,FALSE
LRRC8E,70.46324719,0.020609055,0.14637635,0.2222367,0.348630548,FALSE
DNMT3A,56.6241597,0.020623655,0.14086701,0.008241188,0.028805562,FALSE
ALG12,150.3396281,0.020644942,0.122552145,0.2420318,0.371489744,FALSE
SEC24A,118.9902174,0.020684181,0.122070137,0.014052657,0.043438449,FALSE
TSG101,410.3132969,0.020689143,0.074460118,0.30185672,0.432701497,FALSE
CMPK1,1131.383459,0.020712717,0.052253207,0.017784462,0.052536809,FALSE
FDX1,289.7505376,0.020730103,0.094232273,0.771448376,0.833160674,FALSE
UBE2J1,414.5389152,0.020791694,0.082860122,0.672585711,0.758735246,FALSE
